"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"0002","1603527191478476","1","32","8","922.375","-49.5","4.79829190450629","274.921875","0","-0.0477673319082873",""
"0001","1603527191487083","1","32","8","922.375","-37.5","4.43627243856527","254.1796875","0","-0.061281661648532",""
"0002","1603527191491488","1","32","8","922.375","-50","4.77988413505166","273.8671875","0","-0.0369102857878785",""
"0002","1603527191532969","1","32","8","922.375","-50.5","4.66943751832389","267.5390625","0","-0.0694693915776199",""
"0001","1603527191537087","1","32","8","922.375","-38.5","4.35036951444368","249.2578125","0","-0.0448222338306685",""
"0001","1603527191545482","1","32","8","922.375","-38.5","4.33809766814059","248.5546875","0","-0.0381398958643538",""
"0002","1603527191550168","1","32","8","922.375","-50.5","4.61421420996001","264.375","0","-0.0837740517481031",""
"0001","1603527191585674","1","32","8","922.375","-39","4.18469958935203","239.765625","0","-0.0995796507331216",""
"0002","1603527191589934","1","32","8","922.375","-51","4.39332097650448","251.71875","0","-0.144930836998001",""
"0001","1603527191598690","1","32","8","922.375","-39.5","4.15401997359432","238.0078125","0","-0.061498237895907",""
"0002","1603527191602981","1","32","8","922.375","-51.5","4.27673843662517","245.0390625","0","-0.23313804283911",""
"0001","1603527191644745","1","32","8","922.375","-40.5","3.85335973916873","220.78125","0","-0.170329354720239",""
"0002","1603527191649194","1","32","8","922.375","-53","3.9638063558965","227.109375","0","-0.17667545620111",""
"0001","1603527191658714","1","32","8","922.375","-40.5","3.73677719928942","214.1015625","0","-0.217750164286769",""
"0002","1603527191663459","1","32","8","922.375","-53","3.84108789286565","220.078125","0","-0.224454557154749",""
"0001","1603527191698797","1","32","8","922.375","-41","3.49747619637926","200.390625","0","-0.155766691683117",""
"0002","1603527191703445","1","32","8","922.375","-53.5","3.49747619637926","200.390625","0","-0.224207570696619",""
"0001","1603527191712054","1","32","8","922.375","-41","3.42998104171229","196.5234375","0","-0.132836564969214",""
"0002","1603527191716356","1","32","8","922.375","-53.5","3.42384511856075","196.171875","0","-0.148796108333011",""
"0002","1603527191751884","1","32","8","922.375","-54.5","3.25203927031756","186.328125","0","-0.126170399711143",""
"0001","1603527191756038","1","32","8","922.375","-41.5","3.25203927031756","186.328125","0","-0.10555370529802",""
"0002","1603527191764438","1","32","8","922.375","-54.5","3.20295188510522","183.515625","0","-0.10201829720607",""
"0001","1603527191768675","1","32","8","922.375","-42","3.2152237314083","184.21875","0","-0.0760111796584435",""
"0001","1603527191810948","1","32","8","922.375","-42.5","3.14772857674134","180.3515625","0","-0.0416581350222808",""
"0002","1603527191815135","1","32","8","922.375","-55.5","3.08023342207437","176.484375","0","-0.0631564837724619",""
"0001","1603527191823394","1","32","8","922.375","-42.5","3.16000042304442","181.0546875","0","0.0257258899068978",""
"0002","1603527191828039","1","32","8","922.375","-55.5","3.08023342207437","176.484375","0","0",""
"0001","1603527191863826","1","32","8","922.375","-43","3.17840819249905","182.109375","0","0.0118786267973851",""
"0002","1603527191868058","1","32","8","922.375","-56","3.02501011371048","173.3203125","0","-0.0360036461684606",""
"0001","1603527191876470","1","32","8","922.375","-42.5","3.2152237314083","184.21875","0","0.0759690981765066",""
"0002","1603527191880970","1","32","8","922.375","-56","3.03114603686203","173.671875","0","0.0123987153725701",""
"0002","1603527191916330","1","32","8","922.375","-56.5","2.98205865164969","170.859375","0","-0.0362199576675622",""
"0001","1603527191920518","1","32","8","922.375","-43.5","3.22135965455985","184.5703125","0","0.00363449448080787",""
"0002","1603527191929098","1","32","8","922.375","-57","2.95751495904352","169.453125","0","-0.0501542020334038",""
"0001","1603527191933271","1","32","8","922.375","-43.5","3.20295188510522","183.515625","0","-0.0376598948225417",""
"0002","1603527191968701","1","32","8","922.375","-57","2.91456349698272","166.9921875","0","-0.0282969848303001",""
"0001","1603527191972970","1","32","8","922.375","-44","3.18454411565059","182.4609375","0","-0.0120979530636005",""
"0001","1603527191981466","1","32","8","922.375","-44","3.16000042304442","181.0546875","0","-0.0753729815869233",""
"0002","1603527191985866","1","32","8","922.375","-57.5","2.84706834231575","163.125","0","-0.10259332023285",""
"0001","1603527192021600","1","32","8","922.375","-44.5","3.12318488413517","178.9453125","0","-0.0239336541920504",""
"0002","1603527192025948","1","32","8","922.375","-58","2.75502949504261","157.8515625","0","-0.0599117607244991",""
"0001","1603527192034321","1","32","8","922.375","-44.5","3.13545673043825","179.6484375","0","0.0251697528324228",""
"0002","1603527192038797","1","32","8","922.375","-58","2.77343726449724","158.90625","0","0.0373785227388805",""
"0002","1603527192074374","1","32","8","922.375","-58.5","2.70594210983027","155.0390625","0","-0.0494986744749944",""
"0001","1603527192078646","1","32","8","922.375","-44.5","3.10477711468054","177.890625","0","-0.0180589072634659",""
"0002","1603527192087031","1","32","8","922.375","-59","2.73662172558798","156.796875","0","0.063242558619983",""
"0001","1603527192091232","1","32","8","922.375","-45","3.10477711468054","177.890625","0","0",""
"0001","1603527192126866","1","32","8","922.375","-45","3.11704896098362","178.59375","0","0.00898536301793933",""
"0001","1603527192140527","1","32","8","922.375","-45","3.10477711468054","177.890625","0","-0.0234378468473208",""
"0001","1603527192175896","1","32","8","922.375","-45","3.11704896098362","178.59375","0","0.00905268528319291",""
"0001","1603527192184521","1","32","8","922.375","-45","3.12932080728671","179.296875","0","0.0371228319746377",""
"0001","1603527192219981","1","32","8","922.375","-45.5","3.09250526837745","177.1875","0","-0.0270883608951988",""
"0001","1603527192228490","1","32","8","922.375","-45.5","3.098641191529","177.5390625","0","0.018814456797582",""
"0001","1603527192263855","1","32","8","922.375","-46","2.99433049795277","171.5625","0","-0.0769565281815531",""
