"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"0002","1603525940765641","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","0.0284086501048075",""
"0002","1603525940801243","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0269803178850556",""
"0001","1603525940805575","1","32","8","922.375","-44.5","0.797670009700533","45.703125","0","0",""
"0002","1603525940816284","1","32","8","922.375","-60","2.58935956995096","148.359375","0","-0.0319311640630194",""
"0001","1603525940820437","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0.0215438316364722",""
"0001","1603525940855929","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0135319688569783",""
"0002","1603525940860112","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","0.00365273826984177",""
"0001","1603525940871054","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0105846091167355",""
"0002","1603525940875526","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.0519307813969849",""
"0001","1603525940912522","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.00772124109629714",""
"0002","1603525940919097","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0.00734856729892015",""
"0002","1603525940927499","1","32","8","922.375","-60.5","2.54027218473862","145.546875","0","-0.114324360550315",""
"0001","1603525940931674","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.00835903367223397",""
"0001","1603525940967185","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0180329715176283",""
"0002","1603525940971512","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","0.0181869235101703",""
"0001","1603525940982265","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0318485834663047",""
"0002","1603525940986519","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","-0.0213356717386053",""
"0001","1603525941022099","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0040189841063068",""
"0002","1603525941026545","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0319976441094538",""
"0001","1603525941037297","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0210675368983583",""
"0002","1603525941041869","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.0104471556310771",""
"0001","1603525941077354","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.00799322030559577",""
"0002","1603525941081613","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","-0.00805617013338491",""
"0001","1603525941092570","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0.0105213073666289",""
"0002","1603525941096855","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.0210067199699022",""
"0001","1603525941132655","1","32","8","922.375","-44.5","0.797670009700533","45.703125","0","-0.00798763691608457",""
"0002","1603525941136927","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","0.0119853423505659",""
"0001","1603525941149623","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0.018869897794746",""
"0002","1603525941154379","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","-0.0366931498717912",""
"0002","1603525941189866","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","-0.0045112918220933",""
"0001","1603525941194202","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.00359120242469829",""
"0001","1603525941207784","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0117870867980139",""
"0002","1603525941212115","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0",""
"0002","1603525941247661","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","0",""
"0001","1603525941251978","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.00362248750714181",""
"0001","1603525941262843","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0294693442964795",""
"0002","1603525941267067","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.0329984979677677",""
"0001","1603525941302579","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.00402889603610391",""
"0002","1603525941306977","1","32","8","922.375","-60","2.54027218473862","145.546875","0","-0.0160453232664119",""
"0002","1603525941317527","1","32","8","922.375","-60.5","2.5954954931025","148.7109375","0","0.136571556020438",""
"0001","1603525941321735","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0",""
"0001","1603525941357228","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00902105839971966",""
"0002","1603525941361498","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","-0.00728171808194605",""
"0002","1603525941372313","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","0",""
"0001","1603525941376734","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00820733173847149",""
"0002","1603525941412389","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","-0.0159788614523031",""
"0001","1603525941416608","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00802990484479234",""
"0002","1603525941427430","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0.053218606771699",""
"0001","1603525941431776","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0316638079293167",""
"0002","1603525941467322","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0120394224072966",""
"0001","1603525941471596","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00804079421851456",""
"0001","1603525941484412","1","32","8","922.375","-44.5","0.840621471761331","48.1640625","0","0.0374747689350714",""
"0002","1603525941488977","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","-0.0147857042614292",""
"0002","1603525941524469","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.00451065628565944",""
"0001","1603525941528687","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0108475807718097",""
"0001","1603525941539582","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.014694099393357",""
"0002","1603525941544009","1","32","8","922.375","-60","2.55254403104171","146.25","0","-0.0655444065058854",""
"0001","1603525941579419","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00803736289834199",""
"0002","1603525941583675","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","0.0282520418049305",""
"0001","1603525941594515","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0106049425603223",""
"0002","1603525941599083","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","-0.0623412043966608",""
"0001","1603525941634619","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0119757789415488",""
"0002","1603525941638991","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","0.0200576592275515",""
"0001","1603525941649851","1","32","8","922.375","-44.5","0.797670009700533","45.703125","0","-0.0105102555731765",""
"0002","1603525941654038","1","32","8","922.375","-60","2.63231103201176","150.8203125","0","0.0744763401498222",""
"0002","1603525941689568","1","32","8","922.375","-60.5","2.62617510886022","150.46875","0","-0.00450583205433788",""
"0001","1603525941693843","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0109173631267475",""
"0001","1603525941704549","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0149535039128176",""
"0002","1603525941709148","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0735868189997766",""
"0001","1603525941744602","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0079940185699261",""
"0002","1603525941753280","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0217654599234966",""
"0001","1603525941761791","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0",""
"0002","1603525941765929","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.0632825570759052",""
"0001","1603525941801487","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.00403295578624106",""
"0002","1603525941805656","1","32","8","922.375","-60","2.55254403104171","146.25","0","-0.0161192350684044",""
"0001","1603525941816656","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0211078136845705",""
"0002","1603525941821087","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","0.0103747140749546",""
"0001","1603525941858994","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00378128898130816",""
"0002","1603525941863368","1","32","8","922.375","-60","2.6384469551633","151.171875","0","0.0492230261246925",""
"0001","1603525941871743","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0251144737454898",""
"0002","1603525941876351","1","32","8","922.375","-60","2.62617510886022","150.46875","0","-0.0246618212879342",""
"0001","1603525941916038","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.00361422763044644",""
"0002","1603525941920381","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","-0.00363598030639621",""
"0001","1603525941928754","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0125898248577088",""
"0002","1603525941933025","1","32","8","922.375","-60","2.63231103201176","150.8203125","0","0.0253230327255022",""
"0001","1603525941968508","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0120812154417637",""
"0002","1603525941973048","1","32","8","922.375","-60","2.62617510886022","150.46875","0","-0.00400000531920708",""
"0001","1603525941984146","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603525941988406","1","32","8","922.375","-60","2.63231103201176","150.8203125","0","0.0104240274053018",""
"0001","1603525942025283","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0155667367956463",""
"0002","1603525942029938","1","32","8","922.375","-60","2.61390326255713","149.765625","0","-0.0115640142220908",""
"0001","1603525942039807","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0.0110225979682336",""
"0002","1603525942044277","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.0223296203208906",""
"0001","1603525942079790","1","32","8","922.375","-44.5","0.840621471761331","48.1640625","0","0.0200200351262568",""
"0002","1603525942084373","1","32","8","922.375","-60","2.53413626158708","145.1953125","0","-0.0439199506633299",""
"0001","1603525942095021","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","-0.0105109456300062",""
"0002","1603525942099164","1","32","8","922.375","-60","2.67526249407256","153.28125","0","0.248943336926805",""
"0001","1603525942136917","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0152847253093971",""
"0002","1603525942141233","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.0684984152708942",""
"0001","1603525942149786","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0124401439809329",""
"0002","1603525942154139","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0.0496179181436928",""
"0002","1603525942189405","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","-0.0226978127503296",""
"0001","1603525942193580","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00365557411724494",""
"0002","1603525942204239","1","32","8","922.375","-60","2.55254403104171","146.25","0","-0.0107922484084283",""
"0001","1603525942208516","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0001","1603525942243935","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603525942248318","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","0.0108958152106871",""
"0001","1603525942259246","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603525942263527","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","0.042104599353179",""
"0002","1603525942299026","1","32","8","922.375","-60.5","2.62003918570868","150.1171875","0","0.0180390673416857",""
"0001","1603525942316441","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0001","1603525942327268","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603525942331496","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.0345132580916038",""
"0001","1603525942367691","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00396042384015598",""
"0002","1603525942372175","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0",""
"0002","1603525942383097","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.161235519300208",""
"0001","1603525942387288","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0163384408726463",""
"0001","1603525942423216","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00891183549825345",""
"0002","1603525942427484","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0432808379635366",""
"0001","1603525942438604","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0104037050227856",""
"0002","1603525942442965","1","32","8","922.375","-60.5","2.61390326255713","149.765625","0","0.0723884432681594",""
"0001","1603525942480547","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00381689943233972",""
"0002","1603525942485754","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","-0.00374143384726507",""
"0001","1603525942494719","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0112963740396998",""
"0002","1603525942499076","1","32","8","922.375","-60","2.63231103201176","150.8203125","0","0.0480685221109818",""
"0001","1603525942534879","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00398635988273469",""
"0002","1603525942539065","1","32","8","922.375","-60","2.61390326255713","149.765625","0","-0.0120102187769605",""
"0001","1603525942549770","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0",""
"0002","1603525942554295","1","32","8","922.375","-60.5","2.5954954931025","148.7109375","0","-0.0315349073323621",""
"0002","1603525942589661","1","32","8","922.375","-60","2.62617510886022","150.46875","0","0.0226336329936415",""
"0001","1603525942593923","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0",""
"0002","1603525942604522","1","32","8","922.375","-60.5","2.57708772364788","147.65625","0","-0.086181125302806",""
"0001","1603525942608668","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0108573898196423",""
"0001","1603525942644126","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603525942650354","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.0384232488609896",""
"0001","1603525942659938","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0101247288698852",""
"0002","1603525942664438","1","32","8","922.375","-60","2.6384469551633","151.171875","0","-0.0113669563256621",""
"0001","1603525942699919","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.00400420732074298",""
"0002","1603525942704529","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","-0.0359389867056353",""
"0001","1603525942715493","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0205589075241589",""
"0002","1603525942719980","1","32","8","922.375","-60","2.61390326255713","149.765625","0","0.0518064244678742",""
"0001","1603525942755437","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00400791640523295",""
"0002","1603525942760049","1","32","8","922.375","-60.5","2.5954954931025","148.7109375","0","-0.0119862397033087",""
"0001","1603525942770821","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0",""
"0002","1603525942775104","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0425352940260711",""
"0001","1603525942810872","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00399720888094242",""
"0002","1603525942815301","1","32","8","922.375","-60","2.62617510886022","150.46875","0","0.0358442151408221",""
"0001","1603525942826074","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0105309967695451",""
"0002","1603525942830344","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.0425692249925214",""
"0001","1603525942868107","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0",""
"0002","1603525942872610","1","32","8","922.375","-60.5","2.6384469551633","151.171875","0","0.0227263823722082",""
"0001","1603525942881065","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0123547007941523",""
"0002","1603525942885721","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.146526317953436",""
"0001","1603525942921291","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0039798193429778",""
"0002","1603525942927894","1","32","8","922.375","-60","2.62617510886022","150.46875","0","0.0379608310745323",""
"0001","1603525942936164","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0215278979211491",""
"0002","1603525942940720","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","-0.0873729526145622",""
"0001","1603525942975988","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603525942980275","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","0.00809466377907344",""
"0001","1603525942991340","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603525942995740","1","32","8","922.375","-60.5","2.6384469551633","151.171875","0","0.0724633359349741",""
"0001","1603525943031248","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0040115318455103",""
"0002","1603525943035489","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.0241654702594719",""
"0002","1603525943046423","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.058566750645921",""
"0001","1603525943050744","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0164230829801626",""
"0002","1603525943086125","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0",""
"0001","1603525943090289","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0121450660936117",""
"0001","1603525943101055","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0297403330653214",""
"0002","1603525943105439","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","0.00828892062186108",""
"0001","1603525943142951","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00382118132734927",""
"0002","1603525943147306","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.00764765628732056",""
"0001","1603525943155848","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0372394075111945",""
"0002","1603525943160506","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.0606409897312973",""
"0001","1603525943195931","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0119820532063936",""
"0002","1603525943200130","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.0242417039507306",""
"0001","1603525943211001","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0212464781540312",""
"0002","1603525943215483","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.0625645331429525",""
"0001","1603525943252378","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0154764446809218",""
"0002","1603525943257360","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.0267604052399736",""
"0002","1603525943266756","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.119268357836779",""
"0001","1603525943271119","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.00854235168297449",""
"0001","1603525943307014","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.004460014288637",""
"0002","1603525943311431","1","32","8","922.375","-60","2.61390326255713","149.765625","0","0.00716697091843872",""
"0001","1603525943322421","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0103908751145989",""
"0002","1603525943326667","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.084059970013455",""
"0001","1603525943362210","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00402352944006195",""
"0002","1603525943366509","1","32","8","922.375","-60","2.56481587734479","146.953125","0","0",""
"0001","1603525943377445","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0210163718924352",""
"0002","1603525943381786","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","0.0314378895510817",""
"0001","1603525943419560","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0190065550149145",""
"0002","1603525943423945","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","0.00759468739251998",""
"0002","1603525943432183","1","32","8","922.375","-60","2.52800033843554","144.84375","0","-0.213767217989424",""
"0001","1603525943436359","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0285895969207616",""
"0001","1603525943471701","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.00905960120483419",""
"0002","1603525943478011","1","32","8","922.375","-59.5","2.60776733940559","149.4140625","0","0.0454132575625846",""
"0001","1603525943487471","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0203033878111129",""
"0002","1603525943491714","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.0700980279751697",""
"0001","1603525943527573","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00399212540248928",""
"0002","1603525943531945","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.0437725719419571",""
"0001","1603525943542855","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0104758678766277",""
"0002","1603525943547367","1","32","8","922.375","-60","2.61390326255713","149.765625","0","0.0622846114215893",""
"0001","1603525943582760","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603525943587455","1","32","8","922.375","-60","2.58935956995096","148.359375","0","-0.0159740783167656",""
"0001","1603525943598342","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0205483523155725",""
"0002","1603525943602586","1","32","8","922.375","-60.5","2.63231103201176","150.8203125","0","0.0740628834997274",""
"0001","1603525943638021","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0080693673172522",""
"0002","1603525943642731","1","32","8","922.375","-60.5","2.56481587734479","146.953125","0","-0.0438663430513607",""
"0001","1603525943653711","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0102034552511552",""
"0002","1603525943658139","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","-0.0103902007327768",""
"0001","1603525943693654","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00801603349225772",""
"0002","1603525943697927","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0321890445140495",""
"0001","1603525943708573","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0214615205966385",""
"0002","1603525943713115","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","0.0210814080709277",""
"0001","1603525943748844","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603525943753167","1","32","8","922.375","-60","2.55254403104171","146.25","0","-0.0439681998850713",""
"0002","1603525943764061","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0.088172689310056",""
"0001","1603525943768255","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0001","1603525943803681","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0090381196234757",""
"0002","1603525943808294","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0",""
"0002","1603525943818958","1","32","8","922.375","-60.5","2.60776733940559","149.4140625","0","0.0450371941740318",""
"0001","1603525943823132","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00823053893839006",""
"0002","1603525943858588","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","-0.0161586891638279",""
"0001","1603525943862806","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00403519213819189",""
"0002","1603525943873523","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.042877057352695",""
"0001","1603525943877772","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0106970608640001",""
"0001","1603525943913117","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603525943919707","1","32","8","922.375","-60.5","2.54640810789016","145.8984375","0","-0.0346639989803016",""
"0001","1603525943928079","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0106999206583762",""
"0002","1603525943932266","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","0.152966522389322",""
"0001","1603525943967682","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.00404242640432859",""
"0002","1603525943971879","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.032331247396688",""
"0001","1603525943982690","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.03200137517803",""
"0002","1603525943987258","1","32","8","922.375","-60","2.55254403104171","146.25","0","-0.0312293802374585",""
"0001","1603525944022590","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0160493446506892",""
"0002","1603525944026824","1","32","8","922.375","-60","2.54640810789016","145.8984375","0","-0.00404620666457628",""
"0002","1603525944037671","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0.0737956176318913",""
"0001","1603525944041717","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0167399187421577",""
"0001","1603525944077371","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00898032270660375",""
"0002","1603525944081768","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","0.00363045587887215",""
"0001","1603525944093154","1","32","8","922.375","-44.5","0.840621471761331","48.1640625","0","0.0202866644985903",""
"0002","1603525944097477","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","-0.0407644567803488",""
"0002","1603525944132981","1","32","8","922.375","-60.5","2.61390326255713","149.765625","0","0.0405821855569971",""
